OID_,mean_elev,std_elev,Mean_slope,STD_slope,Mean_aspect,STD_aspect,Area_m2,mean_plan_curv,std_plan_curv
151,2789.795654296875000,0,40.073310852050781,0,300.996215820312500,0,679.497556650999968,1.72496605664492E-02,0
152,2652.322998046875000,0,47.614334106445312,0,274.321166992187500,0,595.743682044000025,8.21129232645035E-03,0
153,2712.407674153645530,95.858657992763881,55.574371125962998,5.327162612112687,268.078011406792598,6.228596833495387,14765.058222400000886,-1.03E-03,2.93348139369841E-03
154,2760.937133789062500,115.852788502653112,57.199598693847662,7.469888129006309,277.511566162109375,5.446285959680307,9001.058295439999711,-1.65E-03,4.87379525643088E-03
155,2507.477478027343750,30.271807350999318,46.272166252136230,4.133347747129632,97.671447753906250,7.334473478407955,5065.590876049999679,2.34735103731509E-03,4.84408945034011E-03
156,2544.764512803819343,61.041479129103003,44.210044436984589,5.563756403332907,113.827892727322052,16.410514326246091,7796.954460119999567,2.91108896231486E-03,5.96096033744609E-03
157,2551.876787971047179,97.432998877631562,44.742938995361321,8.494592195710284,278.094591028549985,10.791012300278579,32861.788570800003072,3.95061055956723E-04,6.25118225589188E-03
158,2607.818929036458485,67.234263630586000,49.461494445800781,4.316601194497107,229.991170247395843,4.520924362609185,3469.603362119999929,-7.23E-04,2.52107719251536E-03
159,2393.676269531249545,49.224842610528512,55.687101510854866,6.491108209444280,291.624568058894170,9.346866990513846,12828.952407299999322,-0.001855012,7.36021460446363E-03
160,2312.781201171875182,14.494726672294632,36.043648910522457,17.410821873626965,268.814871215820290,35.674444599883827,8914.071678379999867,-1.42E-02,2.84738691967144E-02
161,2469.090576171875000,0,51.189086914062500,0,244.210754394531250,0,1803.128545020000047,-1.36E-03,0
162,2299.372509765625182,39.374411186069480,49.837537574768056,7.474087458655721,294.142735290527355,10.050126170359334,18242.987735899998370,3.97497126614326E-03,5.98487676223996E-03
163,2389.577971281828923,118.676363573874710,54.540888044569229,10.764466648127097,293.660737214265055,11.164321022242476,25692.172714699998323,3.23302730059907E-03,7.04676757956846E-03
