OID,area_m2,length_m,width_m,name
17699,61.77604253,14,7,Roback2017_Gorkha
17700,1008.107491,55,27,Roback2017_Gorkha
17701,4474.325021,200,47,Roback2017_Gorkha
17702,961.1010805,39,36,Roback2017_Gorkha
17703,371.9983774,48,13,Roback2017_Gorkha
17704,539.0604603,70,11,Roback2017_Gorkha
17705,389.9103405,37,15,Roback2017_Gorkha
17706,899.025701,94,25,Roback2017_Gorkha
17707,1732.793769,107,28,Roback2017_Gorkha
17708,530.1438509,77,17,Roback2017_Gorkha
17709,430.7746068,36,17,Roback2017_Gorkha
17710,4199.751174,154,52,Roback2017_Gorkha
17711,1366.07662,49,34,Roback2017_Gorkha
17712,379.6074747,35,17,Roback2017_Gorkha
17713,469.2952898,34,17,Roback2017_Gorkha
17714,307.6680592,40,12,Roback2017_Gorkha
17715,743.6589101,64,25,Roback2017_Gorkha
17716,748.9016947,88,17,Roback2017_Gorkha
17717,9498.188152,241,80,Roback2017_Gorkha
17718,668.1103992,72,18,Roback2017_Gorkha
17719,1606.03701,76,31,Roback2017_Gorkha
17720,919.731171,75,18,Roback2017_Gorkha
17721,896.163203,67,22,Roback2017_Gorkha
17722,2435.769167,90,51,Roback2017_Gorkha
17723,584.0199031,52,14,Roback2017_Gorkha
17724,1569.925383,71,46,Roback2017_Gorkha
17725,3261.989185,108,39,Roback2017_Gorkha
17726,10329.25283,182,106,Roback2017_Gorkha
17727,421.9747479,38,16,Roback2017_Gorkha
17728,4138.592711,253,55,Roback2017_Gorkha
17729,1172.538115,81,30,Roback2017_Gorkha
17730,2146.068338,205,28,Roback2017_Gorkha
17731,346.067787,36,15,Roback2017_Gorkha
17732,754.9095567,76,18,Roback2017_Gorkha
17733,543.113743,53,19,Roback2017_Gorkha
17734,398.0118566,56,11,Roback2017_Gorkha
17735,745.5965658,66,22,Roback2017_Gorkha
17736,4625.043686,188,38,Roback2017_Gorkha
17737,1112.244277,71,25,Roback2017_Gorkha
17738,917.3426543,88,24,Roback2017_Gorkha
17739,1410.193545,82,32,Roback2017_Gorkha
17740,1283.188261,74,30,Roback2017_Gorkha
17741,636.4524345,38,28,Roback2017_Gorkha
17742,942.4331542,94,27,Roback2017_Gorkha
17743,346.8975212,46,12,Roback2017_Gorkha
17744,5110.562047,163,49,Roback2017_Gorkha
17745,699.7541293,78,20,Roback2017_Gorkha
17746,1562.403362,79,29,Roback2017_Gorkha
17747,2626.854127,119,44,Roback2017_Gorkha
17748,2903.07256,237,26,Roback2017_Gorkha
17749,1577.226985,110,20,Roback2017_Gorkha
17750,7804.563928,213,86,Roback2017_Gorkha
17751,1981.353578,128,36,Roback2017_Gorkha
17752,335.6007763,41,12,Roback2017_Gorkha
17753,4090.086044,162,66,Roback2017_Gorkha
17754,946.9628678,100,16,Roback2017_Gorkha
17755,13644.05573,202,113,Roback2017_Gorkha
17756,573.6688972,35,23,Roback2017_Gorkha
17757,79.75062458,19,6,Roback2017_Gorkha
17758,354.913206,62,12,Roback2017_Gorkha
17759,112.4651927,19,8,Roback2017_Gorkha
17760,89.0157484,12,9,Roback2017_Gorkha
17761,1265.562915,95,30,Roback2017_Gorkha
17762,4663.812564,145,44,Roback2017_Gorkha
17763,829.9035255,62,19,Roback2017_Gorkha
17764,2903.937227,125,38,Roback2017_Gorkha
17765,1041.321289,61,22,Roback2017_Gorkha
17766,1332.15278,68,28,Roback2017_Gorkha
17767,879.0338326,51,23,Roback2017_Gorkha
17768,329.216394,41,10,Roback2017_Gorkha
17769,271.3580142,38,13,Roback2017_Gorkha
17770,386.0111918,44,21,Roback2017_Gorkha
17771,370.2517557,49,15,Roback2017_Gorkha
17772,1661.240321,113,28,Roback2017_Gorkha
17773,1434.208715,70,26,Roback2017_Gorkha
17774,1216.535589,90,19,Roback2017_Gorkha
17775,1332.776275,82,27,Roback2017_Gorkha
17776,261.1330053,36,12,Roback2017_Gorkha
17777,136.5532392,18,10,Roback2017_Gorkha
17778,112.0359217,23,7,Roback2017_Gorkha
17779,188.3510772,24,11,Roback2017_Gorkha
17780,181.3273016,22,12,Roback2017_Gorkha
17781,205.2850153,29,10,Roback2017_Gorkha
17782,1585.752445,58,48,Roback2017_Gorkha
17783,4717.188546,123,63,Roback2017_Gorkha
17784,973.4459318,89,20,Roback2017_Gorkha
17785,1115.896665,75,27,Roback2017_Gorkha
17786,471.0544287,63,13,Roback2017_Gorkha
17787,594.4062741,54,15,Roback2017_Gorkha
17788,2618.865049,185,39,Roback2017_Gorkha
17789,1323.424204,68,29,Roback2017_Gorkha
17790,958.403089,48,24,Roback2017_Gorkha
17791,309.8625044,59,13,Roback2017_Gorkha
17792,126.9154889,18,9,Roback2017_Gorkha
17793,119.1203121,13,11,Roback2017_Gorkha
17794,180.1625601,18,13,Roback2017_Gorkha
17795,491.0599971,50,25,Roback2017_Gorkha
17796,757.9556834,50,22,Roback2017_Gorkha
17797,87.35816619,14,8,Roback2017_Gorkha
17798,109.1248489,13,11,Roback2017_Gorkha
17799,106.4823031,23,9,Roback2017_Gorkha
17800,81.266362,23,6,Roback2017_Gorkha
17801,609.7354201,56,20,Roback2017_Gorkha
17802,2227.861504,94,36,Roback2017_Gorkha
17803,586.1077767,62,14,Roback2017_Gorkha
17804,2013.842211,112,41,Roback2017_Gorkha
17805,525.2435859,57,15,Roback2017_Gorkha
17806,7176.728845,354,60,Roback2017_Gorkha
17807,559.1550027,69,13,Roback2017_Gorkha
17808,8483.401435,249,56,Roback2017_Gorkha
17809,2524.894897,194,36,Roback2017_Gorkha
17810,852.2442162,44,24,Roback2017_Gorkha
17811,412.0955993,44,12,Roback2017_Gorkha
17812,4370.026327,102,56,Roback2017_Gorkha
17813,1289.91104,94,22,Roback2017_Gorkha
17814,1319.785024,50,32,Roback2017_Gorkha
17815,888.6293488,89,18,Roback2017_Gorkha
17816,965.1507334,89,20,Roback2017_Gorkha
17817,5824.18898,304,45,Roback2017_Gorkha
17818,784.9645863,49,21,Roback2017_Gorkha
17819,53249.85589,353,249,Roback2017_Gorkha
17820,7221.894636,112,103,Roback2017_Gorkha
17821,699.4682392,45,34,Roback2017_Gorkha
17822,2529.421935,130,42,Roback2017_Gorkha
17823,4206.176958,111,75,Roback2017_Gorkha
17824,3808.692349,151,49,Roback2017_Gorkha
17825,329.5103453,42,11,Roback2017_Gorkha
17826,721.3691765,61,20,Roback2017_Gorkha
17827,1430.110374,100,31,Roback2017_Gorkha
17828,1572.877906,114,23,Roback2017_Gorkha
17829,1250.636407,93,37,Roback2017_Gorkha
17830,23473.64429,589,162,Roback2017_Gorkha
17831,192.8134114,22,11,Roback2017_Gorkha
17832,915.3402487,71,18,Roback2017_Gorkha
17833,1055.38956,78,18,Roback2017_Gorkha
17834,650.4418354,78,16,Roback2017_Gorkha
17835,1324.184459,159,15,Roback2017_Gorkha
17836,653.2733849,67,15,Roback2017_Gorkha
17837,7358.094201,221,63,Roback2017_Gorkha
17838,667.9884763,67,14,Roback2017_Gorkha
17839,2223.197597,105,46,Roback2017_Gorkha
17840,788.4191557,65,17,Roback2017_Gorkha
17841,11408.45437,212,99,Roback2017_Gorkha
17842,954.0434177,99,17,Roback2017_Gorkha
17843,233.0851727,28,11,Roback2017_Gorkha
17844,351.7634806,40,11,Roback2017_Gorkha
17845,847.9558798,63,17,Roback2017_Gorkha
17846,451.1153606,30,19,Roback2017_Gorkha
17847,548.3990038,41,19,Roback2017_Gorkha
17848,363.3829248,56,12,Roback2017_Gorkha
17849,342.6037305,29,19,Roback2017_Gorkha
17850,3851.529086,249,37,Roback2017_Gorkha
17851,1041.817115,58,25,Roback2017_Gorkha
17852,288.9485168,33,13,Roback2017_Gorkha
17853,5156.932654,240,50,Roback2017_Gorkha
17854,5627.926068,315,56,Roback2017_Gorkha
17855,164.8144428,18,12,Roback2017_Gorkha
17856,69.93533805,10,9,Roback2017_Gorkha
17857,92.10569942,17,6,Roback2017_Gorkha
17858,9683.711392,301,106,Roback2017_Gorkha
17859,102.257164,13,11,Roback2017_Gorkha
17860,724.8666981,63,19,Roback2017_Gorkha
17861,145.4768349,28,7,Roback2017_Gorkha
17862,259.9438981,26,15,Roback2017_Gorkha
17863,907.0292373,65,20,Roback2017_Gorkha
17864,551.2692469,62,22,Roback2017_Gorkha
17865,721.9927851,66,16,Roback2017_Gorkha
17866,3384.88796,106,40,Roback2017_Gorkha
17867,10573.903,151,96,Roback2017_Gorkha
17868,515.1337082,59,15,Roback2017_Gorkha
17869,149.2594131,24,8,Roback2017_Gorkha
17870,242.8236315,29,11,Roback2017_Gorkha
17871,57.09181467,9,8,Roback2017_Gorkha
17872,46.27089919,23,3,Roback2017_Gorkha
17873,102.6362256,17,10,Roback2017_Gorkha
17874,197.153591,17,15,Roback2017_Gorkha
17875,168.8735271,20,12,Roback2017_Gorkha
17876,176.3831667,26,15,Roback2017_Gorkha
17877,101.7716412,15,9,Roback2017_Gorkha
17878,1257.104329,72,32,Roback2017_Gorkha
17879,1028.329813,75,27,Roback2017_Gorkha
17880,3842.902863,122,49,Roback2017_Gorkha
17881,635.5301218,50,19,Roback2017_Gorkha
17882,226.8592011,32,11,Roback2017_Gorkha
17883,652.2119379,44,26,Roback2017_Gorkha
17884,202.7715216,20,17,Roback2017_Gorkha
17885,1336.008146,52,41,Roback2017_Gorkha
17886,904.5477812,93,26,Roback2017_Gorkha
17887,273.4459635,24,18,Roback2017_Gorkha
17888,1164.163133,78,38,Roback2017_Gorkha
17889,310.9254053,49,12,Roback2017_Gorkha
17890,139.6871846,16,10,Roback2017_Gorkha
17891,337.3891296,45,12,Roback2017_Gorkha
17892,1651.185125,75,40,Roback2017_Gorkha
17893,587.2302155,55,16,Roback2017_Gorkha
17894,615.3669867,44,20,Roback2017_Gorkha
17895,1845.578108,67,39,Roback2017_Gorkha
17896,965.4483055,99,16,Roback2017_Gorkha
17897,4878.441376,113,62,Roback2017_Gorkha
17898,10475.11295,208,69,Roback2017_Gorkha
17899,1419.403645,68,33,Roback2017_Gorkha
17900,4071.415792,207,33,Roback2017_Gorkha
17901,302.232376,45,11,Roback2017_Gorkha
17902,490.9962226,54,15,Roback2017_Gorkha
17903,4301.942948,197,50,Roback2017_Gorkha
17904,981.1009639,79,21,Roback2017_Gorkha
17905,5263.956046,117,60,Roback2017_Gorkha
17906,2406.137719,132,30,Roback2017_Gorkha
17907,617.2588559,76,15,Roback2017_Gorkha
17908,217.4012538,33,12,Roback2017_Gorkha
17909,3312.385029,207,37,Roback2017_Gorkha
17910,1155.092075,133,16,Roback2017_Gorkha
17911,404.0075763,66,10,Roback2017_Gorkha
17912,787.0888764,36,28,Roback2017_Gorkha
17913,851.1684817,60,21,Roback2017_Gorkha
17914,959.1033078,72,20,Roback2017_Gorkha
17915,993.2688185,103,17,Roback2017_Gorkha
17916,1773.105977,142,23,Roback2017_Gorkha
17917,135.1111958,19,10,Roback2017_Gorkha
17918,273.891706,29,13,Roback2017_Gorkha
17919,488.1597512,68,17,Roback2017_Gorkha
17920,1451.58603,137,19,Roback2017_Gorkha
17921,3879.469495,147,39,Roback2017_Gorkha
17922,2519.604034,130,61,Roback2017_Gorkha
17923,300.5677241,28,17,Roback2017_Gorkha
17924,421.6707525,39,20,Roback2017_Gorkha
17925,261.4274292,34,11,Roback2017_Gorkha
17926,161.1826777,25,9,Roback2017_Gorkha
17927,2220.845833,275,35,Roback2017_Gorkha
17928,1242.007425,57,32,Roback2017_Gorkha
17929,142.3689518,23,9,Roback2017_Gorkha
17930,462.0684328,41,23,Roback2017_Gorkha
17931,1105.235035,90,26,Roback2017_Gorkha
17932,776.7275696,56,22,Roback2017_Gorkha
17933,3828.314864,198,66,Roback2017_Gorkha
17934,3427.151827,297,69,Roback2017_Gorkha
17935,1520.617827,82,33,Roback2017_Gorkha
17936,368.8210471,49,14,Roback2017_Gorkha
17937,892.3142894,77,17,Roback2017_Gorkha
17938,862.1980853,106,25,Roback2017_Gorkha
17939,14368.10633,388,92,Roback2017_Gorkha
17940,2541.740127,123,61,Roback2017_Gorkha
17941,3051.792084,264,26,Roback2017_Gorkha
17942,223.1652823,37,8,Roback2017_Gorkha
17943,766.0935506,115,19,Roback2017_Gorkha
17944,495.0798702,48,15,Roback2017_Gorkha
17945,318.8741496,47,10,Roback2017_Gorkha
17946,4442.719537,259,41,Roback2017_Gorkha
17947,4277.104724,160,71,Roback2017_Gorkha
17948,369.6052943,36,13,Roback2017_Gorkha
17949,868.6874963,92,17,Roback2017_Gorkha
17950,2799.822562,221,42,Roback2017_Gorkha
17951,396.4481183,40,12,Roback2017_Gorkha
17952,2233.079246,94,36,Roback2017_Gorkha
17953,366.4661234,42,13,Roback2017_Gorkha
17954,1792.820578,78,39,Roback2017_Gorkha
17955,1648.511485,160,42,Roback2017_Gorkha
17956,1479.271457,123,20,Roback2017_Gorkha
17957,2364.856277,89,46,Roback2017_Gorkha
17958,5166.217043,274,56,Roback2017_Gorkha
17959,248.2504409,39,8,Roback2017_Gorkha
17960,530.5823572,78,13,Roback2017_Gorkha
17961,819.8956821,53,22,Roback2017_Gorkha
17962,5849.291856,163,75,Roback2017_Gorkha
17963,3596.009512,159,31,Roback2017_Gorkha
17964,1353.479373,96,29,Roback2017_Gorkha
17965,1299.156485,67,29,Roback2017_Gorkha
17966,310.642948,30,21,Roback2017_Gorkha
17967,1522.654303,116,32,Roback2017_Gorkha
17968,102.8642553,29,7,Roback2017_Gorkha
17969,2224.569372,145,36,Roback2017_Gorkha
17970,1589.118475,112,27,Roback2017_Gorkha
17971,995.526851,58,37,Roback2017_Gorkha
17972,311.8424937,51,9,Roback2017_Gorkha
17973,153.735787,25,8,Roback2017_Gorkha
17974,132.7133104,24,8,Roback2017_Gorkha
17975,525.9691142,44,21,Roback2017_Gorkha
17976,350.3113296,57,10,Roback2017_Gorkha
17977,2284.296104,171,25,Roback2017_Gorkha
17978,4867.214829,414,77,Roback2017_Gorkha
17979,1059.387498,79,16,Roback2017_Gorkha
17980,4922.935269,203,62,Roback2017_Gorkha
17981,3138.321672,217,46,Roback2017_Gorkha
17982,502.0555909,75,20,Roback2017_Gorkha
17983,364.9482723,64,11,Roback2017_Gorkha
17984,390.8855856,51,15,Roback2017_Gorkha
17985,232.8946771,28,19,Roback2017_Gorkha
17986,292.3922801,83,9,Roback2017_Gorkha
17987,309.9847974,49,11,Roback2017_Gorkha
17988,3855.798398,345,36,Roback2017_Gorkha
17989,282.5438758,45,10,Roback2017_Gorkha
17990,652.0581289,96,22,Roback2017_Gorkha
17991,305.9696308,38,14,Roback2017_Gorkha
17992,209.8861503,43,9,Roback2017_Gorkha
17993,3209.336952,159,43,Roback2017_Gorkha
17994,1314.124438,105,41,Roback2017_Gorkha
17995,1049.67667,66,29,Roback2017_Gorkha
17996,2710.391202,351,47,Roback2017_Gorkha
17997,759.8531679,97,14,Roback2017_Gorkha
17998,628.3476126,42,22,Roback2017_Gorkha
17999,751.88594,96,24,Roback2017_Gorkha
18000,6098.072081,321,84,Roback2017_Gorkha
18001,228.5153475,31,12,Roback2017_Gorkha
18002,682.4846626,65,20,Roback2017_Gorkha
18003,991.9870715,155,34,Roback2017_Gorkha
18004,1795.493457,216,24,Roback2017_Gorkha
18005,4214.492815,267,32,Roback2017_Gorkha
18006,4780.059006,259,40,Roback2017_Gorkha
18007,28198.07638,778,83,Roback2017_Gorkha
18008,14821.96495,433,91,Roback2017_Gorkha
18009,25519.25453,578,184,Roback2017_Gorkha
18010,46884.90847,950,234,Roback2017_Gorkha
18011,9730.205026,251,126,Roback2017_Gorkha
18012,7735.298737,307,96,Roback2017_Gorkha
18013,16485.42975,586,144,Roback2017_Gorkha
18014,9174.149628,230,67,Roback2017_Gorkha
18015,44298.01737,1322,240,Roback2017_Gorkha
18016,2074.377417,139,27,Roback2017_Gorkha
18017,8821.832925,628,69,Roback2017_Gorkha
18018,1393.217181,93,19,Roback2017_Gorkha
18019,18954.99731,905,110,Roback2017_Gorkha
18020,4461.020269,377,32,Roback2017_Gorkha
18021,343.2699634,39,15,Roback2017_Gorkha
18022,363.3425131,43,16,Roback2017_Gorkha
18023,8408.509921,510,69,Roback2017_Gorkha
18024,4599.408958,326,48,Roback2017_Gorkha
18025,16428.17746,690,143,Roback2017_Gorkha
18026,1225.992361,82,24,Roback2017_Gorkha
18027,5537.94646,384,52,Roback2017_Gorkha
18028,754.5011966,76,13,Roback2017_Gorkha
18029,1366.148653,105,24,Roback2017_Gorkha
18030,6591.941565,403,41,Roback2017_Gorkha
18031,799.7106359,62,18,Roback2017_Gorkha
18032,2070.419288,125,25,Roback2017_Gorkha
18033,2092.519397,170,22,Roback2017_Gorkha
18034,902.0042289,74,24,Roback2017_Gorkha
18035,3889.29613,202,31,Roback2017_Gorkha
18036,11735.67577,715,83,Roback2017_Gorkha
18037,1718.600343,138,21,Roback2017_Gorkha
18038,1428.317718,105,20,Roback2017_Gorkha
18039,2017.73253,93,39,Roback2017_Gorkha
18040,29221.20796,536,99,Roback2017_Gorkha
18041,775.0094777,87,18,Roback2017_Gorkha
18042,2029.415935,189,31,Roback2017_Gorkha
18043,6993.597867,203,59,Roback2017_Gorkha
18044,2203.321063,140,30,Roback2017_Gorkha
18045,3923.10472,185,41,Roback2017_Gorkha
18046,2624.543379,196,35,Roback2017_Gorkha
18047,9185.822602,600,126,Roback2017_Gorkha
18048,11445.18313,457,68,Roback2017_Gorkha
18049,3313.233403,243,25,Roback2017_Gorkha
18050,3865.292924,352,27,Roback2017_Gorkha
18051,18094.93934,801,130,Roback2017_Gorkha
18052,4134.204362,181,43,Roback2017_Gorkha
18053,1289.787394,64,34,Roback2017_Gorkha
18054,796.4166584,45,24,Roback2017_Gorkha
18055,4095.035963,272,54,Roback2017_Gorkha
18056,393.6664337,53,11,Roback2017_Gorkha
18057,5401.603102,239,71,Roback2017_Gorkha
18058,4034.664526,266,44,Roback2017_Gorkha
18059,3760.77366,308,71,Roback2017_Gorkha
18060,2412.245378,165,39,Roback2017_Gorkha
18061,6440.650701,284,39,Roback2017_Gorkha
18062,1332.050064,126,20,Roback2017_Gorkha
18063,1093.40134,132,17,Roback2017_Gorkha
18064,7026.299533,100,95,Roback2017_Gorkha
18065,2795.878273,107,54,Roback2017_Gorkha
18066,926.445953,98,14,Roback2017_Gorkha
18067,9509.60131,378,40,Roback2017_Gorkha
18068,6822.437122,364,51,Roback2017_Gorkha
18069,472.7462259,51,15,Roback2017_Gorkha
18070,822.1402782,50,35,Roback2017_Gorkha
18071,348.8127712,39,12,Roback2017_Gorkha
18072,2442.235599,176,31,Roback2017_Gorkha
18073,12453.21467,498,87,Roback2017_Gorkha
18074,6038.132087,254,43,Roback2017_Gorkha
18075,5706.234066,266,73,Roback2017_Gorkha
18076,695.5487084,71,16,Roback2017_Gorkha
18077,5699.438364,277,47,Roback2017_Gorkha
18078,2341.658339,105,39,Roback2017_Gorkha
18079,1258.770756,99,24,Roback2017_Gorkha
18080,2716.941143,119,37,Roback2017_Gorkha
18081,3871.215736,326,25,Roback2017_Gorkha
18082,4458.431554,251,61,Roback2017_Gorkha
18083,772.0186138,47,22,Roback2017_Gorkha
18084,1928.14657,156,29,Roback2017_Gorkha
18085,578.6973679,67,15,Roback2017_Gorkha
18086,393.3429899,55,13,Roback2017_Gorkha
18087,3864.655892,201,48,Roback2017_Gorkha
18088,23670.31127,594,153,Roback2017_Gorkha
18089,869.6266088,68,17,Roback2017_Gorkha
18090,3215.53847,96,48,Roback2017_Gorkha
18091,2852.146614,148,32,Roback2017_Gorkha
18092,4629.327759,216,44,Roback2017_Gorkha
18093,4080.118428,141,49,Roback2017_Gorkha
18094,4234.616328,104,55,Roback2017_Gorkha
18095,2337.49692,189,29,Roback2017_Gorkha
18096,5853.19761,492,74,Roback2017_Gorkha
18097,2422.78882,212,35,Roback2017_Gorkha
18098,2380.134974,117,37,Roback2017_Gorkha
18099,10890.6935,315,69,Roback2017_Gorkha
18100,2909.914423,179,39,Roback2017_Gorkha
18101,1283.129085,95,20,Roback2017_Gorkha
18102,3816.535405,271,46,Roback2017_Gorkha
18103,220.7667109,28,10,Roback2017_Gorkha
18104,35182.09966,613,129,Roback2017_Gorkha
18105,28737.15858,672,138,Roback2017_Gorkha
18106,2544.621808,193,23,Roback2017_Gorkha
18107,2746.359436,127,40,Roback2017_Gorkha
18108,32218.29003,605,122,Roback2017_Gorkha
18109,1215.135553,89,18,Roback2017_Gorkha
18110,1831.874854,152,39,Roback2017_Gorkha
18111,3485.913983,122,56,Roback2017_Gorkha
18112,2766.692485,198,61,Roback2017_Gorkha
18113,10368.57646,258,69,Roback2017_Gorkha
18114,2048.487763,80,39,Roback2017_Gorkha
18115,21790.28086,284,104,Roback2017_Gorkha
18116,29798.12566,334,196,Roback2017_Gorkha
18117,6175.718009,438,52,Roback2017_Gorkha
18118,1014.025449,74,19,Roback2017_Gorkha
18119,5274.776809,408,52,Roback2017_Gorkha
18120,4789.10848,235,34,Roback2017_Gorkha
18121,1726.846837,123,22,Roback2017_Gorkha
18122,10553.52399,166,119,Roback2017_Gorkha
18123,11655.43733,570,118,Roback2017_Gorkha
18124,6406.726614,388,62,Roback2017_Gorkha
18125,4249.950877,214,41,Roback2017_Gorkha
18126,1970.357792,189,49,Roback2017_Gorkha
18127,15586.54857,213,102,Roback2017_Gorkha
18128,14835.51287,219,122,Roback2017_Gorkha
18129,8317.814206,300,49,Roback2017_Gorkha
18130,13184.48871,185,84,Roback2017_Gorkha
18131,3792.361597,240,54,Roback2017_Gorkha
18132,2652.855547,219,37,Roback2017_Gorkha
18133,19542.11244,348,133,Roback2017_Gorkha
18134,516.244979,54,16,Roback2017_Gorkha
18135,4457.566223,94,59,Roback2017_Gorkha
18136,2137.884219,136,33,Roback2017_Gorkha
18137,14065.65042,219,110,Roback2017_Gorkha
18138,23874.02092,431,116,Roback2017_Gorkha
18139,1196.206464,99,22,Roback2017_Gorkha
18140,1883.375801,116,50,Roback2017_Gorkha
18141,614.2662585,89,18,Roback2017_Gorkha
18142,2568.301703,166,46,Roback2017_Gorkha
18143,1610.292997,120,32,Roback2017_Gorkha
18144,23113.74157,511,147,Roback2017_Gorkha
18145,35423.55869,384,128,Roback2017_Gorkha
18146,1416.887003,54,36,Roback2017_Gorkha
18147,975.2543105,62,23,Roback2017_Gorkha
18148,303.3370008,42,9,Roback2017_Gorkha
18149,10148.98858,538,111,Roback2017_Gorkha
18150,13137.08788,611,86,Roback2017_Gorkha
18151,4517.153025,151,50,Roback2017_Gorkha
18152,1662.475696,154,21,Roback2017_Gorkha
18153,1405.567645,109,19,Roback2017_Gorkha
18154,6193.392532,316,58,Roback2017_Gorkha
18155,2829.812618,154,32,Roback2017_Gorkha
18156,921.0829788,102,14,Roback2017_Gorkha
18157,5808.834582,301,38,Roback2017_Gorkha
18158,19253.30036,399,124,Roback2017_Gorkha
18159,518.2564294,70,18,Roback2017_Gorkha
18160,482.3517745,45,14,Roback2017_Gorkha
18161,1054.687475,85,34,Roback2017_Gorkha
18162,298.5511953,43,11,Roback2017_Gorkha
18163,809.7549525,59,21,Roback2017_Gorkha
18164,1618.940289,75,37,Roback2017_Gorkha
18165,8772.736976,331,92,Roback2017_Gorkha
18166,1586.910246,121,30,Roback2017_Gorkha
18167,2581.704604,113,37,Roback2017_Gorkha
18168,844.1897857,101,20,Roback2017_Gorkha
18169,359.7623232,31,14,Roback2017_Gorkha
18170,2711.278171,277,38,Roback2017_Gorkha
18171,350.7311481,50,9,Roback2017_Gorkha
18172,7169.334667,323,61,Roback2017_Gorkha
18173,929.2768887,71,21,Roback2017_Gorkha
18174,2830.880505,129,39,Roback2017_Gorkha
18175,1443.728386,53,34,Roback2017_Gorkha
18176,61278.89826,640,145,Roback2017_Gorkha
18177,84553.09601,703,210,Roback2017_Gorkha
